_id,locationLongitude,locationCountry,merchantCategoryCode,description,type,merchantName,currencyAmount,locationRegion,source,locationCity,originationDateTime,locationPostalCode,customerId,merchantId,locationLatitude,id,locationStreet,accountId,categoryTags
ObjectId("5db4f9e0bf2b03355cd0a251"),-79.4185807736,CA,5812,HARVEYS 0001993 QPS,CreditCardTransaction,Harvey's,108.50,ON,POS,Toronto,2019-04-29T14:14:00Z,M6C 1A1,f7ff4d9d-f9bf-420c-9b70-16f635818bf6,2e929fa1-51e5-43eb-9b7f-0789d9b2cc7b,43.6828931887,f7ff4d9d-0f1fe32b-ab0d-443d-86e4-af48263c5fe9,509 St Clair Ave W,6ade312c-217d-49e9-9591-cc60e516b319,"["Food and Dining"]"
ObjectId("5db4f9e0bf2b03355cd0a29e"),-79.4596596652,CA,5541,PETROCAN #98848,CreditCardTransaction,Petro-Canada,34.54,ON,POS,Toronto,2019-07-18T13:11:00Z,M6P 1B3,f7ff4d9d-f9bf-420c-9b70-16f635818bf6,1363df33-3499-4122-b83d-629592c510e0,43.6550889722,f7ff4d9d-43e4ca36-c131-442c-b091-85f9cb2fe760,1750 Bloor St W,6ade312c-217d-49e9-9591-cc60e516b319,"["Auto and Transport"]"
ObjectId("5db4f9e0bf2b03355cd0a2ac"),-79.472245254,CA,5651,WINNERS 815,CreditCardTransaction,Winners,102.28,ON,POS,Toronto,2019-09-12T10:12:00Z,M6A 0A3,f7ff4d9d-f9bf-420c-9b70-16f635818bf6,56187794-d22f-428c-b2a2-1534a79d9ca9,43.675052598,f7ff4d9d-4da995f6-d3dc-47d0-be0a-55f19c9d20a8,75 Gunns Rd,6ade312c-217d-49e9-9591-cc60e516b319,"["Shopping"]"
ObjectId("5db4f9e0bf2b03355cd0a2b3"),-79.4754016734,CA,5541,PETROCAN #91624,CreditCardTransaction,Petro-Canada,35.58,ON,POS,York,2019-05-31T19:53:00Z,M6N 3P7,f7ff4d9d-f9bf-420c-9b70-16f635818bf6,28ad8a4d-5c55-4c10-8c8a-a57155d3a1b4,43.6806188086,f7ff4d9d-522cf4a9-848e-4684-a9f8-f41e9c3c9751,385 Weston Rd,6ade312c-217d-49e9-9591-cc60e516b319,"["Auto and Transport"]"
ObjectId("5db4f9e0bf2b03355cd0a2c4"),-79.4629151318,CA,5921,LCBO #685,CreditCardTransaction,LCBO,32.92,ON,POS,Toronto,2019-08-02T12:35:00Z,M6P 1Y6,f7ff4d9d-f9bf-420c-9b70-16f635818bf6,55d925d8-48bb-4cc0-b4cf-18897e8c32ef,43.6652027668,f7ff4d9d-5bd17495-4e28-42e0-81cd-0c7fc46ac061,2803 Dundas St W,6ade312c-217d-49e9-9591-cc60e516b319,"["Food and Dining"]"
ObjectId("5db4f9e0bf2b03355cd0a2d4"),-79.468122844,CA,5651,OLD NAVY 9193,CreditCardTransaction,Old Navy,102.06,ON,POS,Toronto,2019-07-18T11:14:00Z,M6N 5H4,f7ff4d9d-f9bf-420c-9b70-16f635818bf6,b5c0f30b-adca-4a19-abd0-1d87dae7f228,43.673045329,f7ff4d9d-632e4489-3bad-40bf-ab8f-7d42b55ae0ac,30 Weston Rd,6ade312c-217d-49e9-9591-cc60e516b319,"["Shopping"]"
ObjectId("5db4f9e0bf2b03355cd0a2e9"),,,4814,BELL WIRELES S0C4I1,DepositAccountTransaction,Bell,75.28,,,,2019-10-09T00:00:00.002Z,,f7ff4d9d-f9bf-420c-9b70-16f635818bf6,4a997a48-b5af-49e3-88c2-ceb9d4415062,,f7ff4d9d-720d59d2-5550-4536-ab9d-421f86e1fc03,,9b9c0388-4dee-4ce4-9a9a-d062c848bc85,"["Bills and Utilities"]"
ObjectId("5db4f9e0bf2b03355cd0a301"),-79.4833128539,CA,5541,PETROCAN #33989,CreditCardTransaction,Petro-Canada,35.90,ON,POS,Toronto,2019-05-19T10:16:00Z,M6N 1L2,f7ff4d9d-f9bf-420c-9b70-16f635818bf6,c72e25d6-0b95-4a89-82f9-799689feb069,43.6693327594,f7ff4d9d-7c35d5ba-4450-4a38-9b56-d31dad5192f5,2460 St Clair Ave W,6ade312c-217d-49e9-9591-cc60e516b319,"["Auto and Transport"]"
ObjectId("5db4f9e0bf2b03355cd0a394"),-79.4339584215,CA,5921,LCBO #8,CreditCardTransaction,LCBO,33.09,ON,POS,Toronto,2019-04-02T10:35:00Z,M6C 1C6,f7ff4d9d-f9bf-420c-9b70-16f635818bf6,2d8d8f77-6fa7-4656-8245-0e4b6b96d9b2,43.6802425431,f7ff4d9d-cf985618-8322-4584-9c8a-df1082ad840e,908 St Clair Ave W,6ade312c-217d-49e9-9591-cc60e516b319,"["Food and Dining"]"
ObjectId("5db4f9e0bf2b03355cd0a39e"),-79.4417575177,CA,5921,LCBO #572,CreditCardTransaction,LCBO,33.41,ON,POS,Toronto,2019-07-02T10:39:00Z,M6H 2A6,f7ff4d9d-f9bf-420c-9b70-16f635818bf6,b5b0b1b7-df68-4382-982b-6edfedb27262,43.6675182153,f7ff4d9d-d661d2ce-6ff9-4011-b848-f680fcdb7064,1245 Dupont St,6ade312c-217d-49e9-9591-cc60e516b319,"["Food and Dining"]"
ObjectId("5db4f9e1bf2b03355cd0a3e2"),-79.1899014218,CA,5814,TIM HORTONS #943 _F,CreditCardTransaction,Tim Hortons,4.51,ON,POS,Scarborough,2019-07-13T13:38:00Z,M1B 5K7,abea2e58-13aa-4f74-8816-4da6960fe2bf,1268bfa8-2b05-4f5a-adb5-f54d74bf1916,43.8247271275,abea2e58-00dc5139-e048-44b3-9f53-6197500cbf0c,361 Old Finch Ave,36646007-1b63-4491-97ad-946f6c568b3f,"["Food and Dining"]"
ObjectId("5db4f9e1bf2b03355cd0a3e3"),-79.1981154553,CA,5814,WENDY'S #9982,CreditCardTransaction,Wendy's,4.50,ON,POS,Scarborough,2019-06-22T16:15:00Z,M1B 6A3,abea2e58-13aa-4f74-8816-4da6960fe2bf,f4bc7e26-51b4-4738-9556-f9381db455d4,43.8021022874,abea2e58-027ab00e-911d-47fe-a7ac-dce40bbe25eb,8129 Sheppard Ave E,36646007-1b63-4491-97ad-946f6c568b3f,"["Food and Dining"]"
ObjectId("5db4f9e1bf2b03355cd0a3e5"),-79.1992036322,CA,5814,TIM HORTONS #599 _F,CreditCardTransaction,Tim Hortons,4.44,ON,POS,Scarborough,2019-08-28T15:38:00Z,M1B 5J3,abea2e58-13aa-4f74-8816-4da6960fe2bf,26c3cca2-0363-403b-be01-1624ef89ca39,43.8016049155,abea2e58-045e98a3-5f6a-42e7-86f3-0397f34daa24,1149 Morningside Ave,36646007-1b63-4491-97ad-946f6c568b3f,"["Food and Dining"]"
ObjectId("5db4f9e1bf2b03355cd0a40b"),-79.2580219048,CA,5651,H&M CA #786 - TORONTO,CreditCardTransaction,H&M,103.79,ON,POS,Scarborough,2019-04-09T18:10:00Z,M1P 4P5,abea2e58-13aa-4f74-8816-4da6960fe2bf,355d4597-efe4-48bc-b7f0-7e45847dfeac,43.7762918562,abea2e58-35a4b743-d849-44c4-b03b-534b699a5589,300 Borough Dr,36646007-1b63-4491-97ad-946f6c568b3f,"["Shopping"]"
ObjectId("5db4f9e1bf2b03355cd0a41d"),-79.2542259734,CA,5812,JACK ASTOR'S 8999,CreditCardTransaction,Jack Astor's,111.96,ON,POS,Scarborough,2019-08-03T12:28:00Z,M1P 2K2,abea2e58-13aa-4f74-8816-4da6960fe2bf,a9b307f8-b427-47c6-9240-83692eee5ef7,43.7774919403,abea2e58-600387bd-715e-4aa6-84a2-3c1911fc164b,580 Progress Ave,36646007-1b63-4491-97ad-946f6c568b3f,"["Food and Dining"]"
ObjectId("5db4f9e1bf2b03355cd0a4a3"),-79.3954113742,CA,5814,TIM HORTONS #879 _F,CreditCardTransaction,Tim Hortons,4.63,ON,POS,Toronto,2019-04-05T13:11:00Z,M5V 2L1,a066087f-ac78-401a-bd1f-d77f8f3a2807,e08aa73e-0fcf-40e4-8444-90134a5df364,43.6470889693,a066087f-00ddb826-1301-453a-a6db-70736d69f65e,119 Spadina Ave,b5904f01-5598-48c0-9bd3-a218a7b1e7ac,"["Food and Dining"]"
ObjectId("5db4f9e1bf2b03355cd0a4a8"),-79.392610121,CA,5814,STARBUCKS #22438,CreditCardTransaction,Starbucks,4.36,ON,POS,Toronto,2019-07-04T10:58:00Z,M5V 1P8,a066087f-ac78-401a-bd1f-d77f8f3a2807,dfd9216f-af9f-471c-a3e5-f6a1b5837cc0,43.647517624,a066087f-05ca17d2-7d3c-4a40-8d98-741a3e67ec2b,338 Adelaide St W,b5904f01-5598-48c0-9bd3-a218a7b1e7ac,"["Food and Dining"]"
ObjectId("5db4f9e1bf2b03355cd0a4ab"),-79.402759526,CA,5921,LCBO #656,CreditCardTransaction,LCBO,32.58,ON,POS,Toronto,2019-07-14T17:49:00Z,M5V 2B7,a066087f-ac78-401a-bd1f-d77f8f3a2807,0acd6467-8bd5-4601-b788-5e494537cb51,43.6472933798,a066087f-09c0fef4-dabe-4380-9f13-d932e5990c4c,619 Queen St W,b5904f01-5598-48c0-9bd3-a218a7b1e7ac,"["Food and Dining"]"
ObjectId("5db4f9e1bf2b03355cd0a4ae"),,,5718,CDN TIRE STORE #29889,DepositAccountTransaction,Canadian Tire,363.60,,,,2019-09-28T00:00:00.001Z,,a066087f-ac78-401a-bd1f-d77f8f3a2807,4c92dbba-a717-4794-a03b-1a366af862cc,,a066087f-0e46cdaf-9c09-45cb-8149-f1f6e79cb235,,aa4ed4f7-ad0c-4d20-badb-fdd3e2305e44,"["Home"]"
ObjectId("5db4f9e1bf2b03355cd0a4af"),-79.3941333702,CA,5814,SUBWAY #91699,CreditCardTransaction,Subway,4.59,ON,POS,Toronto,2019-05-18T16:49:00Z,,a066087f-ac78-401a-bd1f-d77f8f3a2807,7771f29a-a694-424d-b9aa-b8b111c93edd,43.6490491766,a066087f-0ee6067b-a842-4cc8-8aae-1973603f1017,385 Queen St W,b5904f01-5598-48c0-9bd3-a218a7b1e7ac,"["Food and Dining"]"
ObjectId("5db4f9e1bf2b03355cd0a4b1"),-79.391662298,CA,7997,GOODLIFE FITNESS,CreditCardTransaction,Goodlife Fitness,32.30,ON,POS,Toronto,2019-07-19T19:27:00Z,M5V 3M6,a066087f-ac78-401a-bd1f-d77f8f3a2807,1c393b93-fb54-4bd0-9509-a764bf5d564c,43.648734875,a066087f-12dd9bac-dfc9-464f-b4d6-9e17623d2e81,267 Richmond St W,b5904f01-5598-48c0-9bd3-a218a7b1e7ac,"["Health and Fitness"]"
ObjectId("5db4f9e1bf2b03355cd0a4b2"),-79.3868870864,CA,5812,IL FORNELLO 2988,CreditCardTransaction,Il Fornello,101.27,ON,POS,Toronto,2019-10-11T14:35:00Z,,a066087f-ac78-401a-bd1f-d77f8f3a2807,9a9fe567-2845-4f80-8a4d-119901fc2290,43.6475839022,a066087f-12fa47b1-209b-4505-bd54-9d744594c87d,214 King St W,b5904f01-5598-48c0-9bd3-a218a7b1e7ac,"["Food and Dining"]"
ObjectId("5db4f9e1bf2b03355cd0a4bf"),-79.3846796788,CA,5411,LONGO'S #8,CreditCardTransaction,Longo's,55.65,ON,POS,Toronto,2019-09-06T15:59:00Z,M5G 1P7,a066087f-ac78-401a-bd1f-d77f8f3a2807,06e34370-3660-406f-b07f-914d691f6096,43.6548441345,a066087f-205eb198-6beb-4e94-a609-bc3c53a2845f,111 Elizabeth St,b5904f01-5598-48c0-9bd3-a218a7b1e7ac,"["Food and Dining"]"
ObjectId("5db4f9e1bf2b03355cd0a4c1"),-79.3944152465,CA,5921,LCBO #511,CreditCardTransaction,LCBO,30.81,ON,POS,Toronto,2019-09-14T11:04:00Z,M5V 1K1,a066087f-ac78-401a-bd1f-d77f8f3a2807,ecc477b0-3cef-4660-a28f-12112c8d8029,43.6452977068,a066087f-210d493e-04ec-47dd-b206-e2ce5eb3aaa0,415 King St W,b5904f01-5598-48c0-9bd3-a218a7b1e7ac,"["Food and Dining"]"
ObjectId("5db4f9e1bf2b03355cd0a4de"),-79.379373775,CA,5411,LONGO'S #18,CreditCardTransaction,Longo's,53.86,ON,POS,Toronto,2019-07-12T17:23:00Z,M5J 2T3,a066087f-ac78-401a-bd1f-d77f8f3a2807,9de1de59-474c-4186-9987-2240664aeb1b,43.6472230123,a066087f-431aec80-890c-4f63-90b7-c75d3072bfff,181 Bay St,b5904f01-5598-48c0-9bd3-a218a7b1e7ac,"["Food and Dining"]"
ObjectId("5db4f9e1bf2b03355cd0a4e6"),-79.4023813872,CA,7997,GOODLIFE FITNESS,CreditCardTransaction,Goodlife Fitness,33.19,ON,POS,Toronto,2019-06-07T13:19:00Z,M5V 3B1,a066087f-ac78-401a-bd1f-d77f8f3a2807,c8d473c8-2950-4b62-a74c-ed9f920ad2c1,43.6463916592,a066087f-4b570c88-7de8-40f3-8528-f8929b95b7dd,555 Richmond St W,b5904f01-5598-48c0-9bd3-a218a7b1e7ac,"["Health and Fitness"]"
ObjectId("5db4f9e1bf2b03355cd0a4ec"),-79.384452181,CA,7997,GOODLIFE FITNESS,CreditCardTransaction,Goodlife Fitness,35.14,ON,POS,Toronto,2019-04-12T18:17:00Z,M5J 1C3,a066087f-ac78-401a-bd1f-d77f8f3a2807,6db62188-0c07-4a23-862b-7e21798d32d8,43.644270014,a066087f-51e5129e-d268-40ef-8f8e-7a281e28f4d4,7 Station St,b5904f01-5598-48c0-9bd3-a218a7b1e7ac,"["Health and Fitness"]"
ObjectId("5db4f9e1bf2b03355cd0a50a"),-79.3984512464,CA,5921,LCBO #14,CreditCardTransaction,LCBO,34.46,ON,POS,Toronto,2019-10-14T13:06:00Z,M5T 2E9,a066087f-ac78-401a-bd1f-d77f8f3a2807,6a1c7a5a-fe5b-4625-9ba4-4a7832fde88e,43.6548658908,a066087f-6fc05ca0-29fd-4300-850d-209b04f97b96,337 Spadina Ave,b5904f01-5598-48c0-9bd3-a218a7b1e7ac,"["Food and Dining"]"
ObjectId("5db4f9e1bf2b03355cd0a589"),,,5231,CDN TIRE STORE #85270,DepositAccountTransaction,Canadian Tire,85.26,,,,2019-09-24T00:00:00.001Z,,a066087f-ac78-401a-bd1f-d77f8f3a2807,18dcfa88-2d30-4f6f-8fec-09192871f186,,a066087f-f2f313ed-8f13-4b3d-89d6-86b5bd6c4b64,,aa4ed4f7-ad0c-4d20-badb-fdd3e2305e44,"["Home"]"
ObjectId("5db4f9e1bf2b03355cd0a58c"),,,5200,CDN TIRE STORE #39989,DepositAccountTransaction,Canadian Tire,125.79,,,,2019-08-30T00:00:00.001Z,,a066087f-ac78-401a-bd1f-d77f8f3a2807,830b6cc3-eae8-4c9b-b46e-4301e2179906,,a066087f-f5a83e1f-d4a1-4bb5-ae7b-c5877bbdab2e,,aa4ed4f7-ad0c-4d20-badb-fdd3e2305e44,"["Home"]"
ObjectId("5db4f9e2bf2b03355cd0a59d"),-79.5067933737,CA,5814,TIM HORTONS #580 _F,CreditCardTransaction,Tim Hortons,4.52,ON,POS,North York,2019-04-06T13:38:00Z,M9N 2V4,d7baa64e-5143-4b1a-ab36-fd216c5140b7,354ae979-3145-4f23-99f6-31ee18eaf422,43.7156445164,d7baa64e-04f1e8e6-12d4-4b56-b3c9-761f29826b77,2029 Jane St,c89c3afd-70ca-410d-8dae-e8b5e6aa142a,"["Food and Dining"]"
ObjectId("5db4f9e2bf2b03355cd0a59f"),-79.505965313,CA,5814,TIM HORTONS #444 _F,CreditCardTransaction,Tim Hortons,4.60,ON,POS,York,2019-05-29T13:55:00Z,M9N 2T5,d7baa64e-5143-4b1a-ab36-fd216c5140b7,7684b17b-2890-411c-8d31-006fd094d8e0,43.709503753,d7baa64e-0700e0f4-1022-4c17-8fcb-fa50b1d5c511,1890 Jane St,c89c3afd-70ca-410d-8dae-e8b5e6aa142a,"["Food and Dining"]"
ObjectId("5db4f9e2bf2b03355cd0a5a8"),-79.5060550438,CA,5814,TIM HORTONS #788 _F,CreditCardTransaction,Tim Hortons,4.53,ON,POS,York,2019-06-26T15:54:00Z,M5B 1Z4,d7baa64e-5143-4b1a-ab36-fd216c5140b7,6fe9fac8-34a0-4f3c-a323-15f79a8f5223,43.7089630266,d7baa64e-10f92196-3eb6-47db-bfad-04d110248db4,241 Church St,c89c3afd-70ca-410d-8dae-e8b5e6aa142a,"["Food and Dining"]"
ObjectId("5db4f9e2bf2b03355cd0a67e"),-79.2049641991,CA,5814,TIM HORTONS #646 _F,CreditCardTransaction,Tim Hortons,4.41,ON,POS,Scarborough,2019-07-12T11:01:00Z,M1E 4B9,c65b9951-2284-44d2-b13f-561c4966dcce,c9a16293-029a-486b-95b3-29d5e30e1cb8,43.7800899891,c65b9951-00128376-81b1-447c-9e94-02ca43cace87,2867 Ellesmere Rd,c9337beb-a17b-49fb-9f66-b6e280d34ddb,"["Food and Dining"]"
ObjectId("5db4f9e2bf2b03355cd0a682"),-79.2242526201,CA,5411,WAL-MART SUPERSTORE#5889,CreditCardTransaction,Walmart,56.82,ON,POS,Scarborough,2019-06-15T19:22:00Z,,c65b9951-2284-44d2-b13f-561c4966dcce,b668bf90-eb01-40cf-b1c2-2380cc2527cc,43.7423681174,c65b9951-05da713d-7b32-4e5a-af56-08c1a8973ad3,3132 Eglinton Ave E,c9337beb-a17b-49fb-9f66-b6e280d34ddb,"["Food and Dining"]"
ObjectId("5db4f9e2bf2b03355cd0a683"),-79.1916296085,CA,5814,TIM HORTONS #768 _F,CreditCardTransaction,Tim Hortons,4.46,ON,POS,Scarborough,2019-04-19T16:52:00Z,M1E 2M9,c65b9951-2284-44d2-b13f-561c4966dcce,570f2146-8cc0-4fba-b4df-1ce29adb7388,43.7647359411,c65b9951-060694f6-b0ba-4c67-9221-b056f163a9f8,4351 Kingston Rd,c9337beb-a17b-49fb-9f66-b6e280d34ddb,"["Food and Dining"]"
ObjectId("5db4f9e2bf2b03355cd0a68c"),-79.2580219048,CA,5411,WAL-MART SUPERSTORE#8992,CreditCardTransaction,Walmart,53.86,ON,POS,Scarborough,2019-04-06T09:48:00Z,,c65b9951-2284-44d2-b13f-561c4966dcce,78317f57-ce0f-4117-9b0b-c05f9dbfb123,43.7762918562,c65b9951-0e5f04e3-1912-451e-bbdc-a6b80e3e75f5,300 Borough Dr,c9337beb-a17b-49fb-9f66-b6e280d34ddb,"["Food and Dining"]"
ObjectId("5db4f9e2bf2b03355cd0a68e"),-79.2300709639,CA,5411,WAL-MART SUPERSTORE#3350,CreditCardTransaction,Walmart,54.72,ON,POS,Scarborough,2019-04-20T14:13:00Z,,c65b9951-2284-44d2-b13f-561c4966dcce,bed3379e-1241-4802-92d3-93492e0e925c,43.7585783271,c65b9951-0f1e963c-13b9-4b1b-8c59-6330ea476df1,3487 Lawrence Ave E,c9337beb-a17b-49fb-9f66-b6e280d34ddb,"["Food and Dining"]"
ObjectId("5db4f9e2bf2b03355cd0a696"),,,4900,PLANET ENRGY OO9Z8K,DepositAccountTransaction,Planet Energy Corp.,41.69,,,,2019-08-30T00:00:00.001Z,,c65b9951-2284-44d2-b13f-561c4966dcce,32bbef9b-0466-429c-92cf-96d7bd50f468,,c65b9951-17b62854-3bf3-4598-a93a-95232f345acf,,177eccd2-0fe8-4b85-8831-049144df89b0,"["Bills and Utilities"]"
ObjectId("5db4f9e2bf2b03355cd0a6a1"),-79.3049491731,CA,5251,CDN TIRE STORE #09859,CreditCardTransaction,Canadian Tire,52.84,ON,POS,North York,2019-06-24T09:02:00Z,M4A 1W7,c65b9951-2284-44d2-b13f-561c4966dcce,52b323e9-5f9c-4b44-b939-b51b69a7a090,43.7195742875,c65b9951-20f973cb-c204-4300-b66a-777bfc44c1b6,1780 O'Connor Dr,c9337beb-a17b-49fb-9f66-b6e280d34ddb,"["Home"]"
ObjectId("5db4f9e2bf2b03355cd0a6ab"),,,5200,CDN TIRE STORE #95287,DepositAccountTransaction,Canadian Tire,105.58,,,,2019-06-11T00:00:00.001Z,,c65b9951-2284-44d2-b13f-561c4966dcce,bdc421d9-204a-4c76-ad7a-531cede5497b,,c65b9951-298dd54b-c8ef-4a8f-97cc-58b78da1b8c0,,177eccd2-0fe8-4b85-8831-049144df89b0,"["Home"]"
ObjectId("5db4f9e2bf2b03355cd0a6d8"),-79.2036859037,CA,7832,CINEPLEX 9889,CreditCardTransaction,Cineplex,68.02,ON,POS,Scarborough,2019-06-23T08:04:00Z,M1B 3C3,c65b9951-2284-44d2-b13f-561c4966dcce,88b3002f-ca5b-4896-86fa-d60dc3c11bb3,43.7975268974,c65b9951-50aa02e2-2860-4968-8f0b-2e84947bb4cf,785 Milner Ave,c9337beb-a17b-49fb-9f66-b6e280d34ddb,"["Entertainment"]"
ObjectId("5db4f9e2bf2b03355cd0a6db"),-79.2858562594,CA,5921,LCBO #163,CreditCardTransaction,LCBO,32.05,ON,POS,Scarborough,2019-06-16T10:08:00Z,M1L 1A9,c65b9951-2284-44d2-b13f-561c4966dcce,274b00e2-7cbf-46f6-99d6-2695d2f8cded,43.6910971452,c65b9951-52211010-a97c-4b6f-8b50-081244283e70,3111 Danforth Ave,c9337beb-a17b-49fb-9f66-b6e280d34ddb,"["Food and Dining"]"
ObjectId("5db4f9e2bf2b03355cd0a6de"),-79.3005066822,CA,5921,LCBO #697,CreditCardTransaction,LCBO,32.31,ON,POS,Toronto,2019-05-16T14:50:00Z,M4L 1J2,c65b9951-2284-44d2-b13f-561c4966dcce,0b3f2d21-cd74-463b-8104-fdb8e7ca02b4,43.6701950312,c65b9951-5413b7bf-c443-4e94-9336-6f9f7657d621,1986 Queen St E,c9337beb-a17b-49fb-9f66-b6e280d34ddb,"["Food and Dining"]"
ObjectId("5db4f9e2bf2b03355cd0a744"),,,5714,CDN TIRE STORE #91972,DepositAccountTransaction,Canadian Tire,139.91,,,,2019-08-09T00:00:00.002Z,,c65b9951-2284-44d2-b13f-561c4966dcce,cb1063ad-6504-4189-8f7a-3598562a0602,,c65b9951-b0bf22c5-5cbc-4d4b-8fa9-505c67889956,,177eccd2-0fe8-4b85-8831-049144df89b0,"["Home"]"
ObjectId("5db4f9e2bf2b03355cd0a76f"),-79.2536894856,CA,5251,CDN TIRE STORE #94980,CreditCardTransaction,Canadian Tire,51.70,ON,POS,Scarborough,2019-09-16T15:37:00Z,M1K 2S1,c65b9951-2284-44d2-b13f-561c4966dcce,b6af3b1a-6fb1-4396-a1cd-fd5dba4e22ed,43.735184118,c65b9951-d25e603a-1a6f-4f4d-949b-3e209157b553,2601 Eglinton Ave E,c9337beb-a17b-49fb-9f66-b6e280d34ddb,"["Home"]"
ObjectId("5db4f9e3bf2b03355cd0a79e"),-79.410277057,CA,5541,PETROCAN #94118,CreditCardTransaction,Petro-Canada,34.27,ON,POS,North York,2019-05-10T12:08:00Z,M2N 5L7,7254abde-a6df-4384-8e5f-0282a32a1dc2,c1cae2b1-70c3-4f6b-9a4e-f581b2866a17,43.7569452167,7254abde-0007ff9c-9a68-4444-9f27-a8dd0ecddc1e,4630 Yonge St,4d156dce-5069-41f9-affa-cdc619c47132,"["Auto and Transport"]"
ObjectId("5db4f9e3bf2b03355cd0a7a1"),-79.4149860638,CA,5814,TIM HORTONS #889 _F,CreditCardTransaction,Tim Hortons,4.39,ON,POS,North York,2019-05-11T11:17:00Z,M2G 5S4,7254abde-a6df-4384-8e5f-0282a32a1dc2,0f55b75d-dd33-41eb-9f6e-c8733ee3c112,43.7790236782,7254abde-028ba78c-07a8-4e8d-be30-ab98cb8d0ca7,5571 Yonge St,4d156dce-5069-41f9-affa-cdc619c47132,"["Food and Dining"]"
ObjectId("5db4f9e3bf2b03355cd0a7a2"),-79.415987711,CA,5814,STARBUCKS #4717,CreditCardTransaction,Starbucks,4.53,ON,POS,North York,2019-04-13T11:00:00Z,M2M 4G3,7254abde-a6df-4384-8e5f-0282a32a1dc2,e5e53d12-516f-4146-aff5-13c0e5f750e8,43.780001486,7254abde-02933dca-09d9-4878-86bc-fe5290a57063,5650 Yonge St,4d156dce-5069-41f9-affa-cdc619c47132,"["Food and Dining"]"
ObjectId("5db4f9e3bf2b03355cd0a7a4"),-79.3527201079,CA,5541,PETROCAN #85998,CreditCardTransaction,Petro-Canada,34.13,ON,POS,North York,2019-07-01T13:52:00Z,M2J 3C2,7254abde-a6df-4384-8e5f-0282a32a1dc2,7e377399-fc85-413b-bb74-8dec4ad2c41e,43.7878655994,7254abde-0588732d-d520-4c11-9a03-78731cf1b36f,3075 Don Mills Rd,4d156dce-5069-41f9-affa-cdc619c47132,"["Auto and Transport"]"
ObjectId("5db4f9e3bf2b03355cd0a7ac"),-79.417254743,CA,7523,TORONTO PARKING AUTHORITY,CreditCardTransaction,Toronto Parking Authority,12.97,ON,POS,North York,2019-07-04T12:03:00Z,,7254abde-a6df-4384-8e5f-0282a32a1dc2,770b4dcf-57e0-45c6-8c09-7e8538356314,43.781541823,7254abde-0c42cfe0-2dfa-45da-b1d7-3762b1c3ad65,18 Hendon Ave,4d156dce-5069-41f9-affa-cdc619c47132,"["Shopping"]"
ObjectId("5db4f9e3bf2b03355cd0a7bb"),-79.3931083067,CA,5541,PETROCAN #05793,CreditCardTransaction,Petro-Canada,34.42,ON,POS,North York,2019-09-30T08:57:00Z,M2K 1G5,7254abde-a6df-4384-8e5f-0282a32a1dc2,216faf95-f0e4-4904-a82e-1bf9c6a45540,43.7928976543,7254abde-1d941466-538d-4246-8dd7-95cb0727e11c,3351 Bayview Ave,4d156dce-5069-41f9-affa-cdc619c47132,"["Auto and Transport"]"
ObjectId("5db4f9e3bf2b03355cd0a7e1"),-79.4156474315,CA,7523,TORONTO PARKING AUTHORITY,CreditCardTransaction,Toronto Parking Authority,13.22,ON,POS,North York,2019-05-04T10:13:00Z,,7254abde-a6df-4384-8e5f-0282a32a1dc2,c49c8bce-510f-439d-b2b6-d71786323806,43.7815869808,7254abde-403ff553-f7a0-4332-9586-c07490c7ef3b,5667 Yonge St,4d156dce-5069-41f9-affa-cdc619c47132,"["Shopping"]"
ObjectId("5db4f9e3bf2b03355cd0a7f2"),,,4814,FIDO WIRELES E9Q7M9,DepositAccountTransaction,Fido,67.54,,,,2019-05-18T00:00:00.001Z,,7254abde-a6df-4384-8e5f-0282a32a1dc2,d713816b-18e8-4e9b-82eb-8c0918bea6a8,,7254abde-4e61dfbd-f430-405b-82b5-2b458b8b6f90,,6748e612-2641-49d3-8532-8d6d381f92f3,"["Bills and Utilities"]"
ObjectId("5db4f9e3bf2b03355cd0a86a"),-79.420655188,CA,5651,HUDSON'S BAY #2889,CreditCardTransaction,Hudson's Bay,105.03,ON,POS,North York,2019-05-26T10:50:00Z,M2M 3X4,7254abde-a6df-4384-8e5f-0282a32a1dc2,596fe9f9-8c54-4b6f-9b0a-1c10f03fadf7,43.796269452,7254abde-ac9e59ac-2728-4ff4-8753-64c3229bfc95,6500 Yonge St,4d156dce-5069-41f9-affa-cdc619c47132,"["Shopping"]"
ObjectId("5db4f9e3bf2b03355cd0a89d"),-79.416665795,CA,7523,TORONTO PARKING AUTHORITY,CreditCardTransaction,Toronto Parking Authority,11.24,ON,POS,North York,2019-10-04T11:07:00Z,,7254abde-a6df-4384-8e5f-0282a32a1dc2,c6c4a3e5-43e5-42d4-bfc3-035a782f6530,43.7793022441,7254abde-d6e57042-5724-4c1a-b9d2-800af12aaeaa,11 Finch Ave W,4d156dce-5069-41f9-affa-cdc619c47132,"["Shopping"]"
